Product ID;Active (0/1);Name *;Categories (x,y,z...);Unit price;In store (0/1);Description;                           URL rewritten;Available for order (0 = No, 1 = Yes);Show price (0 = No, 1 = Yes);                           Image URLs;Delete existing images (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);                           Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Quantity
1587;1;Klaus Schulze - Moondawn;Electronic;41;1;Album pod tytulem Moondawn autorstwa Klaus Schulze. Uwazany za istotny dla gatunku Electronic.;Electronic;1;1;/covers/589.jpg;1;new;0;0;0;0;0;0;0;100
1588;1;Sheena Easton - Take My Time [Import];Rock;16;1;Album pod tytulem Take My Time [Import] autorstwa Sheena Easton. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/590.jpg;1;new;0;0;0;0;0;0;0;100
1589;1;Bob Dylan - Legendary Broadcasts: 1969-1984;Rock;16;1;Album pod tytulem Legendary Broadcasts: 1969-1984 autorstwa Bob Dylan. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/591.jpg;1;new;0;0;0;0;0;0;0;100
1590;1;Black Sabbath - Sabbath Bloody Sabbath;Rock;28;1;Album pod tytulem Sabbath Bloody Sabbath autorstwa Black Sabbath. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/592.jpg;1;new;0;0;0;0;0;0;0;100
1591;1;Agalloch - Ashes Against The Grain;Rock;18;1;Album pod tytulem Ashes Against The Grain autorstwa Agalloch. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/593.jpg;1;new;0;0;0;0;0;0;0;100
1592;1;Neal Morse - Alive Again;Rock;38;1;Album pod tytulem Alive Again autorstwa Neal Morse. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/594.jpg;1;new;0;0;0;0;0;0;0;100
1593;1;Black Sabbath - Master Of Reality;Rock;31;1;Album pod tytulem Master Of Reality autorstwa Black Sabbath. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/595.jpg;1;new;0;0;0;0;0;0;0;100
1594;1;Cody Johnson - Gotta Be Me;Country;37;1;Album pod tytulem Gotta Be Me autorstwa Cody Johnson. Uwazany za istotny dla gatunku Country.;Country;1;1;/covers/596.jpg;1;new;0;0;0;0;0;0;0;100
1595;1;Randy Meisner - One More Song [Import];Rock;25;1;Album pod tytulem One More Song [Import] autorstwa Randy Meisner. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/597.jpg;1;new;0;0;0;0;0;0;0;100
1596;1;Jekalyn Carr - Life Project;Gospel;21;1;Album pod tytulem Life Project autorstwa Jekalyn Carr. Uwazany za istotny dla gatunku Gospel.;Gospel;1;1;/covers/598.jpg;1;new;0;0;0;0;0;0;0;100
1597;1;Paul Davis - Singer Of Songs - Teller Of Tales [Import];Rock;24;1;Album pod tytulem Singer Of Songs - Teller Of Tales [Import] autorstwa Paul Davis. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/599.jpg;1;new;0;0;0;0;0;0;0;100
1598;1;The Isley Brothers - Go For Your Guns;Soul/R & B;33;1;Album pod tytulem Go For Your Guns autorstwa The Isley Brothers. Uwazany za istotny dla gatunku Soul/R & B.;SoulRB;1;1;/covers/600.jpg;1;new;0;0;0;0;0;0;0;100
1599;1;Rod Stewart - Camouflage [Import];Rock;42;1;Album pod tytulem Camouflage [Import] autorstwa Rod Stewart. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/601.jpg;1;new;0;0;0;0;0;0;0;100
1600;1;Honne - Warm On A Cold Night [Import];Rock;18;1;Album pod tytulem Warm On A Cold Night [Import] autorstwa Honne. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/602.jpg;1;new;0;0;0;0;0;0;0;100
1601;1;Therion - Theli: Vovin [Import];Heavy Metal;30;1;Album pod tytulem Theli: Vovin [Import] autorstwa Therion. Uwazany za istotny dla gatunku Heavy Metal.;HeavyMetal;1;1;/covers/603.jpg;1;new;0;0;0;0;0;0;0;100
1602;1;Gap Dream - This Is Gap Dream;Rock;31;1;Album pod tytulem This Is Gap Dream autorstwa Gap Dream. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/604.jpg;1;new;0;0;0;0;0;0;0;100
1603;1;Baptism - V: The Devil's Fire;Rock;16;1;Album pod tytulem V: The Devil's Fire autorstwa Baptism. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/605.jpg;1;new;0;0;0;0;0;0;0;100
1604;1;Profanatica - The Curling Flame Of Blasphemy;Rock;31;1;Album pod tytulem The Curling Flame Of Blasphemy autorstwa Profanatica. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/606.jpg;1;new;0;0;0;0;0;0;0;100
1605;1;Taake - Gravkamre, Kroner Og Troner;Rock;21;1;Album pod tytulem Gravkamre, Kroner Og Troner autorstwa Taake. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/607.jpg;1;new;0;0;0;0;0;0;0;100
1606;1;Black Crown Initiate - Selves We Cannot Forgive;Rock;27;1;Album pod tytulem Selves We Cannot Forgive autorstwa Black Crown Initiate. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/608.jpg;1;new;0;0;0;0;0;0;0;100
1607;1;Alcatrazz - Ultimate Fortress Rock Set;Rock;37;1;Album pod tytulem Ultimate Fortress Rock Set autorstwa Alcatrazz. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/609.jpg;1;new;0;0;0;0;0;0;0;100
1608;1;Alcatrazz - Disturbing The Peace [Import];Rock;42;1;Album pod tytulem Disturbing The Peace [Import] autorstwa Alcatrazz. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/610.jpg;1;new;0;0;0;0;0;0;0;100
1609;1;Gugudan - Act 1 The Little Mermaid [Import];International;28;1;Album pod tytulem Act 1 The Little Mermaid [Import] autorstwa Gugudan. Uwazany za istotny dla gatunku International.;International;1;1;/covers/611.jpg;1;new;0;0;0;0;0;0;0;100
1610;1;The Temperance Movement - White Bear;Rock;21;1;Album pod tytulem White Bear autorstwa The Temperance Movement. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/612.jpg;1;new;0;0;0;0;0;0;0;100
1611;1;Jeff Beck - Loud Hailer;Rock;17;1;Album pod tytulem Loud Hailer autorstwa Jeff Beck. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/613.jpg;1;new;0;0;0;0;0;0;0;100
1612;1;Astrud Gilberto - Album [Import];Jazz;37;1;Album pod tytulem Album [Import] autorstwa Astrud Gilberto. Uwazany za istotny dla gatunku Jazz.;Jazz;1;1;/covers/614.jpg;1;new;0;0;0;0;0;0;0;100
1613;1;Target - Target [Import];Rock;32;1;Album pod tytulem Target [Import] autorstwa Target. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/615.jpg;1;new;0;0;0;0;0;0;0;100
1614;1;Mark Chesnutt - Tradition Lives;Country;40;1;Album pod tytulem Tradition Lives autorstwa Mark Chesnutt. Uwazany za istotny dla gatunku Country.;Country;1;1;/covers/616.jpg;1;new;0;0;0;0;0;0;0;100
1615;1;Astrud Gilberto - Shadow Of Your Smile [Import];Jazz;20;1;Album pod tytulem Shadow Of Your Smile [Import] autorstwa Astrud Gilberto. Uwazany za istotny dla gatunku Jazz.;Jazz;1;1;/covers/617.jpg;1;new;0;0;0;0;0;0;0;100
1616;1;Mike Cuozzo - With The Costa-Burke Trip [Import];Jazz;28;1;Album pod tytulem With The Costa-Burke Trip [Import] autorstwa Mike Cuozzo. Uwazany za istotny dla gatunku Jazz.;Jazz;1;1;/covers/618.jpg;1;new;0;0;0;0;0;0;0;100
1617;1;Girl - Wasted Youth [Import];Rock;23;1;Album pod tytulem Wasted Youth [Import] autorstwa Girl. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/619.jpg;1;new;0;0;0;0;0;0;0;100
1618;1;Fates Warning - Theories of Flight;Rock;22;1;Album pod tytulem Theories of Flight autorstwa Fates Warning. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/620.jpg;1;new;0;0;0;0;0;0;0;100
1619;1;Melodyday - Color (1st Mini Album) [Import];International;40;1;Album pod tytulem Color (1st Mini Album) [Import] autorstwa Melodyday. Uwazany za istotny dla gatunku International.;International;1;1;/covers/621.jpg;1;new;0;0;0;0;0;0;0;100
1620;1;Eric Clapton - Crossroads Revisited Selections From The Crossroads Guitar Festivals;Rock;21;1;Album pod tytulem Crossroads Revisited Selections From The Crossroads Guitar Festivals autorstwa Eric Clapton. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/622.jpg;1;new;0;0;0;0;0;0;0;100
1621;1;Enforcers (K-Def & El Da Sensei) - Jersey Connection;Rap/Hip Hop;43;1;Album pod tytulem Jersey Connection autorstwa Enforcers (K-Def & El Da Sensei). Uwazany za istotny dla gatunku Rap/Hip Hop.;RapHipHop;1;1;/covers/623.jpg;1;new;0;0;0;0;0;0;0;100
1622;1;William Murphy - Demonstrate;Gospel;38;1;Album pod tytulem Demonstrate autorstwa William Murphy. Uwazany za istotny dla gatunku Gospel.;Gospel;1;1;/covers/624.jpg;1;new;0;0;0;0;0;0;0;100
1623;1;Various Artists - Hard To Find 45s On Cd vol.15 - 80's Essentials;Rock;34;1;Album pod tytulem Hard To Find 45s On Cd vol.15 - 80's Essentials autorstwa Various Artists. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/625.jpg;1;new;0;0;0;0;0;0;0;100
1624;1;Olafur Arnalds - Late Night Tales: Olafur Arnalds;Electronic;30;1;Album pod tytulem Late Night Tales: Olafur Arnalds autorstwa Olafur Arnalds. Uwazany za istotny dla gatunku Electronic.;Electronic;1;1;/covers/626.jpg;1;new;0;0;0;0;0;0;0;100
1625;1;C.B. Murdoc - Here Be Dragons;Rock;45;1;Album pod tytulem Here Be Dragons autorstwa C.B. Murdoc. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/627.jpg;1;new;0;0;0;0;0;0;0;100
1626;1;Jeff Parker - Breed;Jazz;24;1;Album pod tytulem Breed autorstwa Jeff Parker. Uwazany za istotny dla gatunku Jazz.;Jazz;1;1;/covers/628.jpg;1;new;0;0;0;0;0;0;0;100
1627;1;Anthony Phillips - 1984 [Import];Rock;15;1;Album pod tytulem 1984 [Import] autorstwa Anthony Phillips. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/629.jpg;1;new;0;0;0;0;0;0;0;100
1628;1;Ricinn - Lian;Rock;37;1;Album pod tytulem Lian autorstwa Ricinn. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/630.jpg;1;new;0;0;0;0;0;0;0;100
1629;1;Trio X - Live On Tour 2010;Jazz;38;1;Album pod tytulem Live On Tour 2010 autorstwa Trio X. Uwazany za istotny dla gatunku Jazz.;Jazz;1;1;/covers/631.jpg;1;new;0;0;0;0;0;0;0;100
1630;1;Mogwai - Atomic;Rock;22;1;Album pod tytulem Atomic autorstwa Mogwai. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/632.jpg;1;new;0;0;0;0;0;0;0;100
1631;1;Ccr Headcleaner - Tear Down the Wall;Rock;40;1;Album pod tytulem Tear Down the Wall autorstwa Ccr Headcleaner. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/633.jpg;1;new;0;0;0;0;0;0;0;100
1632;1;Bassnectar - Unlimited;Electronic;23;1;Album pod tytulem Unlimited autorstwa Bassnectar. Uwazany za istotny dla gatunku Electronic.;Electronic;1;1;/covers/634.jpg;1;new;0;0;0;0;0;0;0;100
1633;1;Jon Pardi - California Sunrise;Country;34;1;Album pod tytulem California Sunrise autorstwa Jon Pardi. Uwazany za istotny dla gatunku Country.;Country;1;1;/covers/635.jpg;1;new;0;0;0;0;0;0;0;100
1634;1;Radiohead - A Moon Shaped Pool;Rock;26;1;Album pod tytulem A Moon Shaped Pool autorstwa Radiohead. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/636.jpg;1;new;0;0;0;0;0;0;0;100
1635;1;P.F.M. - P.F.M.? P.F.M.! [Import];Rock;38;1;Album pod tytulem P.F.M.? P.F.M.! [Import] autorstwa P.F.M.. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/637.jpg;1;new;0;0;0;0;0;0;0;100
1636;1;Barclay James Harvest - Everyone Is Everybody Else: Deluxe Expanded [Import];Rock;39;1;Album pod tytulem Everyone Is Everybody Else: Deluxe Expanded [Import] autorstwa Barclay James Harvest. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/638.jpg;1;new;0;0;0;0;0;0;0;100
1637;1;The Shelters - The Shelters;Rock;28;1;Album pod tytulem The Shelters autorstwa The Shelters. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/639.jpg;1;new;0;0;0;0;0;0;0;100
1638;1;Phil Collins - ...But Seriously;Rock;23;1;Album pod tytulem ...But Seriously autorstwa Phil Collins. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/640.jpg;1;new;0;0;0;0;0;0;0;100
1639;1;The Browns - Complete As & Bs And More 1954-62;Country;25;1;Album pod tytulem Complete As & Bs And More 1954-62 autorstwa The Browns. Uwazany za istotny dla gatunku Country.;Country;1;1;/covers/641.jpg;1;new;0;0;0;0;0;0;0;100
1640;1;Van Morrison - It's Too Late To Stop Now...Volume, II, III, IV & DVD;Rock;44;1;Album pod tytulem It's Too Late To Stop Now...Volume, II, III, IV & DVD autorstwa Van Morrison. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/642.jpg;1;new;0;0;0;0;0;0;0;100
1641;1;The Move - Something Else From The Move [Import];Rock;23;1;Album pod tytulem Something Else From The Move [Import] autorstwa The Move. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/643.jpg;1;new;0;0;0;0;0;0;0;100
1642;1;William Tyler - Modern Country;Rock;35;1;Album pod tytulem Modern Country autorstwa William Tyler. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/644.jpg;1;new;0;0;0;0;0;0;0;100
1643;1;Gigi D'Alessio - Malaterra;International;23;1;Album pod tytulem Malaterra autorstwa Gigi D'Alessio. Uwazany za istotny dla gatunku International.;International;1;1;/covers/645.jpg;1;new;0;0;0;0;0;0;0;100
1644;1;The Move - Looking On: 2CD Deluxe Expanded Edition [Import];Rock;26;1;Album pod tytulem Looking On: 2CD Deluxe Expanded Edition [Import] autorstwa The Move. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/646.jpg;1;new;0;0;0;0;0;0;0;100
1645;1;Apollo Under Fire - Apollo Under Fire;Rock;37;1;Album pod tytulem Apollo Under Fire autorstwa Apollo Under Fire. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/647.jpg;1;new;0;0;0;0;0;0;0;100
1646;1;ABC - Lexicon Of Love II [Import];Rock;39;1;Album pod tytulem Lexicon Of Love II [Import] autorstwa ABC. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/648.jpg;1;new;0;0;0;0;0;0;0;100
1647;1;Candlemass - Behind the Wall of Doom [Import];Rock;22;1;Album pod tytulem Behind the Wall of Doom [Import] autorstwa Candlemass. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/649.jpg;1;new;0;0;0;0;0;0;0;100
1648;1;Kim Waters - Rhythm and Romance;Jazz;35;1;Album pod tytulem Rhythm and Romance autorstwa Kim Waters. Uwazany za istotny dla gatunku Jazz.;Jazz;1;1;/covers/650.jpg;1;new;0;0;0;0;0;0;0;100
1649;1;Modern English - After The Snow;Rock;36;1;Album pod tytulem After The Snow autorstwa Modern English. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/651.jpg;1;new;0;0;0;0;0;0;0;100
1650;1;Frank Zappa - Road Tapes, Venue #2;Rock;21;1;Album pod tytulem Road Tapes, Venue #2 autorstwa Frank Zappa. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/652.jpg;1;new;0;0;0;0;0;0;0;100
1651;1;Rick Wakeman - 5 Classic Albums [Import];Rock;22;1;Album pod tytulem 5 Classic Albums [Import] autorstwa Rick Wakeman. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/653.jpg;1;new;0;0;0;0;0;0;0;100
1652;1;Architects - All Our Gods Have Abandoned Us;Rock;45;1;Album pod tytulem All Our Gods Have Abandoned Us autorstwa Architects. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/654.jpg;1;new;0;0;0;0;0;0;0;100
1653;1;Frost - Falling Satellites;Rock;33;1;Album pod tytulem Falling Satellites autorstwa Frost. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/655.jpg;1;new;0;0;0;0;0;0;0;100
1654;1;Frank Zappa - Road Tapes, Venue #3;Rock;16;1;Album pod tytulem Road Tapes, Venue #3 autorstwa Frank Zappa. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/656.jpg;1;new;0;0;0;0;0;0;0;100
1655;1;Frank Zappa - Road Tapes, Venue #1;Rock;41;1;Album pod tytulem Road Tapes, Venue #1 autorstwa Frank Zappa. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/657.jpg;1;new;0;0;0;0;0;0;0;100
1656;1;The Jelly Jam - Profit;Rock;29;1;Album pod tytulem Profit autorstwa The Jelly Jam. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/658.jpg;1;new;0;0;0;0;0;0;0;100
1657;1;Alisan Porter - Who We Are;Vocal;19;1;Album pod tytulem Who We Are autorstwa Alisan Porter. Uwazany za istotny dla gatunku Vocal.;Vocal;1;1;/covers/659.jpg;1;new;0;0;0;0;0;0;0;100
1658;1;Savage Master - Mask Of The Devil;Rock;45;1;Album pod tytulem Mask Of The Devil autorstwa Savage Master. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/660.jpg;1;new;0;0;0;0;0;0;0;100
1659;1;Mark Chesnutt - Savin' The Honky Tonk;Country;45;1;Album pod tytulem Savin' The Honky Tonk autorstwa Mark Chesnutt. Uwazany za istotny dla gatunku Country.;Country;1;1;/covers/661.jpg;1;new;0;0;0;0;0;0;0;100
1660;1;Katatonia - Fall Of Hearts;Rock;18;1;Album pod tytulem Fall Of Hearts autorstwa Katatonia. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/662.jpg;1;new;0;0;0;0;0;0;0;100
1661;1;Gamma Ray - Lust For Love;Rock;29;1;Album pod tytulem Lust For Love autorstwa Gamma Ray. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/663.jpg;1;new;0;0;0;0;0;0;0;100
1662;1;Kamelot - Where I Reign: Very Best Of The Noise Years 1995-2003 [Import];Heavy Metal;23;1;Album pod tytulem Where I Reign: Very Best Of The Noise Years 1995-2003 [Import] autorstwa Kamelot. Uwazany za istotny dla gatunku Heavy Metal.;HeavyMetal;1;1;/covers/664.jpg;1;new;0;0;0;0;0;0;0;100
1663;1;Gamma Ray - Insanity And Genius;Rock;26;1;Album pod tytulem Insanity And Genius autorstwa Gamma Ray. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/665.jpg;1;new;0;0;0;0;0;0;0;100
1664;1;The Grateful Dead - Red Rocks Amphitheatre, Morrison, Co 7/ 8/ 78;Rock;22;1;Album pod tytulem Red Rocks Amphitheatre, Morrison, Co 7/ 8/ 78 autorstwa The Grateful Dead. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/666.jpg;1;new;0;0;0;0;0;0;0;100
1665;1;Savage Master - With Whips And Chains;Rock;15;1;Album pod tytulem With Whips And Chains autorstwa Savage Master. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/667.jpg;1;new;0;0;0;0;0;0;0;100
1666;1;The Nothing - Tired of Tomorrow;Rock;36;1;Album pod tytulem Tired of Tomorrow autorstwa The Nothing. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/668.jpg;1;new;0;0;0;0;0;0;0;100
1667;1;Allen Toussaint - The Complete Warner Recordings;Jazz;32;1;Album pod tytulem The Complete Warner Recordings autorstwa Allen Toussaint. Uwazany za istotny dla gatunku Jazz.;Jazz;1;1;/covers/669.jpg;1;new;0;0;0;0;0;0;0;100
1668;1;The Move - Move: Remastered & Expanded Edition [Import];Rock;32;1;Album pod tytulem Move: Remastered & Expanded Edition [Import] autorstwa The Move. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/670.jpg;1;new;0;0;0;0;0;0;0;100
1669;1;The Move - Move: Remastered & Expanded Deluxe Edition [Import];Rock;24;1;Album pod tytulem Move: Remastered & Expanded Deluxe Edition [Import] autorstwa The Move. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/671.jpg;1;new;0;0;0;0;0;0;0;100
1670;1;Little Richard - Absolutely Essential 3 CD Collection [Import];Rock;34;1;Album pod tytulem Absolutely Essential 3 CD Collection [Import] autorstwa Little Richard. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/672.jpg;1;new;0;0;0;0;0;0;0;100
1671;1;The Independents - Just As Long:Complete Wand Recordings 1972-74 [Import];Soul/R & B;44;1;Album pod tytulem Just As Long:Complete Wand Recordings 1972-74 [Import] autorstwa The Independents. Uwazany za istotny dla gatunku Soul/R & B.;SoulRB;1;1;/covers/673.jpg;1;new;0;0;0;0;0;0;0;100
1672;1;Arthur Conley - Soul Directions [Import];Soul/R & B;31;1;Album pod tytulem Soul Directions [Import] autorstwa Arthur Conley. Uwazany za istotny dla gatunku Soul/R & B.;SoulRB;1;1;/covers/674.jpg;1;new;0;0;0;0;0;0;0;100
1673;1;Chris Kenner - Land Of 1000 Dances [Import];Soul/R & B;34;1;Album pod tytulem Land Of 1000 Dances [Import] autorstwa Chris Kenner. Uwazany za istotny dla gatunku Soul/R & B.;SoulRB;1;1;/covers/675.jpg;1;new;0;0;0;0;0;0;0;100
1674;1;UK - Danger Money [Import];Rock;36;1;Album pod tytulem Danger Money [Import] autorstwa UK. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/676.jpg;1;new;0;0;0;0;0;0;0;100
1675;1;The Move - Shazam: Remastered & Expanded Deluxe Edition [Import];Rock;26;1;Album pod tytulem Shazam: Remastered & Expanded Deluxe Edition [Import] autorstwa The Move. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/677.jpg;1;new;0;0;0;0;0;0;0;100
1676;1;Divine - Shoot Your Shot: Divine Anthology [Import];Soul/R & B;29;1;Album pod tytulem Shoot Your Shot: Divine Anthology [Import] autorstwa Divine. Uwazany za istotny dla gatunku Soul/R & B.;SoulRB;1;1;/covers/678.jpg;1;new;0;0;0;0;0;0;0;100
1677;1;Psychic Temple - III;Rock;31;1;Album pod tytulem III autorstwa Psychic Temple. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/679.jpg;1;new;0;0;0;0;0;0;0;100
1678;1;Firefall - Firefall /  Luna Sea /  Elan [Import];Rock;15;1;Album pod tytulem Firefall /  Luna Sea /  Elan [Import] autorstwa Firefall. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/680.jpg;1;new;0;0;0;0;0;0;0;100
1679;1;King Gizzard and the Lizard Wizard - Nonagon Infinity;Rock;35;1;Album pod tytulem Nonagon Infinity autorstwa King Gizzard and the Lizard Wizard. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/681.jpg;1;new;0;0;0;0;0;0;0;100
1680;1;Ghoul - Maniaxe;Electronic;29;1;Album pod tytulem Maniaxe autorstwa Ghoul. Uwazany za istotny dla gatunku Electronic.;Electronic;1;1;/covers/682.jpg;1;new;0;0;0;0;0;0;0;100
1681;1;Hubert Thiefaine Felix - Vixi Tour XVII [Import];Rock;44;1;Album pod tytulem Vixi Tour XVII [Import] autorstwa Hubert Thiefaine Felix. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/683.jpg;1;new;0;0;0;0;0;0;0;100
1682;1;Circle of Dust - Brainchild;Electronic;29;1;Album pod tytulem Brainchild autorstwa Circle of Dust. Uwazany za istotny dla gatunku Electronic.;Electronic;1;1;/covers/684.jpg;1;new;0;0;0;0;0;0;0;100
1683;1;Haken - Affinity;Rock;44;1;Album pod tytulem Affinity autorstwa Haken. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/685.jpg;1;new;0;0;0;0;0;0;0;100
1684;1;Bill Evans - Some Other Time: The Lost Sessions From The Black Forest;Jazz;41;1;Album pod tytulem Some Other Time: The Lost Sessions From The Black Forest autorstwa Bill Evans. Uwazany za istotny dla gatunku Jazz.;Jazz;1;1;/covers/686.jpg;1;new;0;0;0;0;0;0;0;100
1685;1;Paul Chain - Ash;Rock;40;1;Album pod tytulem Ash autorstwa Paul Chain. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/687.jpg;1;new;0;0;0;0;0;0;0;100
1686;1;Corky Carroll - Best of Corky Carroll;Rock;25;1;Album pod tytulem Best of Corky Carroll autorstwa Corky Carroll. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/688.jpg;1;new;0;0;0;0;0;0;0;100
1687;1;Various Artists - Brown Acid: Second Trip /  Various;Rock;30;1;Album pod tytulem Brown Acid: Second Trip /  Various autorstwa Various Artists. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/689.jpg;1;new;0;0;0;0;0;0;0;100
1688;1;Metallica - Ride the Lightning;Rock;38;1;Album pod tytulem Ride the Lightning autorstwa Metallica. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/690.jpg;1;new;0;0;0;0;0;0;0;100
1689;1;Various Artists - Every Song Has Its End: Sonic Dispacthes /  Various;International;27;1;Album pod tytulem Every Song Has Its End: Sonic Dispacthes /  Various autorstwa Various Artists. Uwazany za istotny dla gatunku International.;International;1;1;/covers/691.jpg;1;new;0;0;0;0;0;0;0;100
1690;1;Various Artists - Curiosity Shop: Rare Collection Of Aural /  Various;Rock;16;1;Album pod tytulem Curiosity Shop: Rare Collection Of Aural /  Various autorstwa Various Artists. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/692.jpg;1;new;0;0;0;0;0;0;0;100
1691;1;Metallica - Kill Em All;Rock;26;1;Album pod tytulem Kill Em All autorstwa Metallica. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/693.jpg;1;new;0;0;0;0;0;0;0;100
1692;1;Phil Collins - No Jacket Required;Rock;43;1;Album pod tytulem No Jacket Required autorstwa Phil Collins. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/694.jpg;1;new;0;0;0;0;0;0;0;100
1693;1;Nova Express Quintet - Andras: The Book of Angels 28;Jazz;33;1;Album pod tytulem Andras: The Book of Angels 28 autorstwa Nova Express Quintet. Uwazany za istotny dla gatunku Jazz.;Jazz;1;1;/covers/695.jpg;1;new;0;0;0;0;0;0;0;100
1694;1;Sonic Youth - Sister;Rock;43;1;Album pod tytulem Sister autorstwa Sonic Youth. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/696.jpg;1;new;0;0;0;0;0;0;0;100
1695;1;Parquet Courts - Human Performance;Rock;40;1;Album pod tytulem Human Performance autorstwa Parquet Courts. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/697.jpg;1;new;0;0;0;0;0;0;0;100
1696;1;Frightened Rabbit - Painting of a Panic Attack;Rock;25;1;Album pod tytulem Painting of a Panic Attack autorstwa Frightened Rabbit. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/698.jpg;1;new;0;0;0;0;0;0;0;100
1697;1;Landon Dodd - What Comes Natural To A Fool;Country;15;1;Album pod tytulem What Comes Natural To A Fool autorstwa Landon Dodd. Uwazany za istotny dla gatunku Country.;Country;1;1;/covers/699.jpg;1;new;0;0;0;0;0;0;0;100
